TerpenoidsID,Molecular Formula,Molecular Weight,Smiles
TPCN06124,C58H92O29,1253.345,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(OC2OCC(O)(CO)C2O)C1O
TPCN06125,C39H54O6,618.855,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(O)C(OC(=O)C=Cc6ccc(O)cc6)C(C)(C)C5CCC43C)C12
TPCN06126,C54H88O23,1105.275,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1C
TPCN06127,C38H64O9,664.921,CC(=O)OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(O)C3C(C(C)(O)CCC=C(C)C)CCC34C)C2(C)C)C(O)C(O)C1O
TPCN06128,C42H72O13,785.025,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
TPCN06129,C32H50O4,498.748,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C
TPCN06130,C47H76NaO20S,1016.162,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6OS(=O)(=O)O)C(C)(C)C5CCC43C)C2C1.[Na]
TPCN06131,C79H122N2O37,1691.822,CC(=O)NC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)C(OC(=O)c6ccccc6N)CC5(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(C)C(OC6OC(CO)C(O)C6O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(O)CC34C)C2(C)C)OC(COC2OC(C)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C1O
TPCN06132,C30H46O3,454.695,C=C1C(C(C)CCC=C(C)C(=O)O)CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CC12
TPCN06133,C48H76O21,989.115,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1
TPCN06134,C48H76O17,925.119,CC(=O)OCC1(C)C(OC2OCC(O)C(O)C2OC2OC(C)C(O)C(OC3OCC(O)C(O)C3O)C2O)CCC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)CCC3(C(=O)O)CCC21C
TPCN06135,C42H68O13,780.993,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06136,C79H122N2O37,1691.822,CC(=O)NC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)C(OC(=O)c6ccccc6N)CC5(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5OC5OC(C)C(OC6OCC(O)C(O)C6O)C(O)C5O)C(O)CC34C)C2(C)C)OC(COC2OC(C)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C1O
TPCN06137,C54H84O21,1069.245,CC=C(C)C(=O)OC1C(OC(C)=O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C
TPCN06138,C54H88O22,1089.276,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06139,C54H88O22,1089.276,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OC(CO)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
TPCN06140,C54H90O21,1075.293,CC(=CCC(O)C(C)C1CCC2(C)C3CCC4C(C)(C)C(OC5OC(C)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC45CC35CCC12C)COC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06141,C37H58O10,662.861,CC(=O)OC1CC2(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC23COC2(C(C)(C)O)CCC(C)(O2)C13
TPCN06142,C58H96O25,1193.381,CC(=CCC(O)C(C)C1CCC2(C)C3CCC4C(C)(C)C(OC5OC(C)C(OC6OC(COC7OCC(OC8OCC(O)C(O)C8O)C(O)C7O)C(O)C(O)C6O)C(O)C5O)CCC45CC35CCC12C)COC1OC(CO)C(O)C(O)C1O
TPCN06143,C53H86O21,1059.25,CC1OC(OC2C(C)OC(OC3CCC4(C)C5CCC6=C(CCC7(C(=O)OC8OC(COC9OC(CO)C(O)C(O)C9O)C(O)C(O)C8O)CCC(C)(C)CC67)C5(C)CCC4C3(C)C)C(O)C2O)C(O)C(O)C1O
TPCN06144,C53H86O22,1075.249,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(C(=O)O)(CCC(C)C6(C)O)CCC45C)C3(C)C)OCC(O)C2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06145,C35H54O9,618.808,CC1(C(=O)O)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06146,C37H52O7,608.816,C=C(C)C1CCC2(C(=O)O)CCC3(COC(=O)c4ccc(O)c(O)c4)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
TPCN06147,C65H102O32,1395.499,CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(O)C5CCC4(C)C2(C)CC3)C(OC2OC(C)C(OC3OCC(O)C(O)C3O)C(O)C2O)C1OC1OC(CO)C(O)C1O
TPCN06148,C54H86O25,1135.257,C=C(C(=O)O)C1CCC2(C)C(CC=C3C4CC(C)(C)CCC4(C(=O)OC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)CCC32C)C1(C)CCCO
TPCN06149,C53H82O24,1103.215,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=C2C1)C=CC1C2(C)CCC(OC4OCC(O)C(O)C4O)C(C)(C(=O)O)C2CCC13C
TPCN06150,C31H54O4,490.769,COC(C)(C)C(O)C(O)CC(C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C
TPCN06151,C42H66O15,810.975,COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
TPCN06152,C42H68O16,828.99,CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5C(O)CC4(C)C2(C)CC3O)C(O)C(O)C1O
TPCN06153,C47H74O19,943.09,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06154,C54H90O22,1091.292,CC(=CCC(O)C(C)C1CCC2(C)C3CCC4C(C)(CO)C(OC5OC(C)C(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C5O)CCC45CC35CCC12C)COC1OC(CO)C(O)C(O)C1O
TPCN06155,C48H74O18,939.102,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(COC(C)=O)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06156,C42H68O14,796.992,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)O)CCC45C)C3(C)CO)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06157,C53H86O22,1075.249,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)C(OC8OC(CO)C(O)C(O)C8O)CC7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O
TPCN06158,C41H64O14,780.949,CC1(C(=O)O)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06159,C30H50O3,458.727,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)C(O)CC45CC35CCC12C)CO
TPCN06160,C45H56O9,740.934,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)C6C(=O)c7c(cc(O)c8c7OC(c7ccc(O)c(O)c7)C(O)C8)OC6C(C)(C)C5CCC43C)C12
TPCN06161,C41H64O14,780.949,CC1(C(=O)O)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06162,C66H108O31,1397.559,CC(=O)OCC1OC(OCC(C)=CCC(O)C(C)C2CCC3(C)C4CCC5C(C)(C)C(OC6OC(C)C(OC7OC(COC8OCC(OC9OCC(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(O)C8O)C(O)C(O)C7O)C(O)C6O)CCC56CC46CCC23C)C(O)C(O)C1O
TPCN06163,C30H48O5,488.709,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C(O)CC(O)C(C)(CO)C5CCC43C)C2C1C
TPCN06164,C50H84O20,1005.202,CC(=O)OC1CC2(C)C3CCC4C(C)(C)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCC45CC35CCC2(C)C1C(C)CCC(O)C(C)(C)O
TPCN06165,C48H72O14,873.09,CC1(C)CC(OC(=O)c2ccccc2)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06166,C42H68O13,780.993,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
TPCN06167,C40H62O12,734.924,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06168,C41H62O15,794.932,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1
TPCN06169,C30H46O6,502.692,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5C(=O)CC43C)C2C1O
TPCN06170,C59H94O29,1267.372,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1
TPCN06171,C48H78O18,943.134,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
TPCN06172,C53H88O22,1077.265,CC1OC(OC2C(OC3COC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CCC7(CO)CC(O)C56C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06173,C39H56O8,652.869,C=C(C)C1CCC2(C(=O)O)CCC3(COC(=O)c4cc(OC)c(O)c(OC)c4)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
TPCN06174,C53H86O23,1091.248,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(COC8OC(CO)C(O)C(O)C8O)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O
TPCN06175,C60H98O27,1251.417,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OC(CO)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
TPCN06176,C60H98O25,1219.419,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OC(C)C(O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
TPCN06177,C58H90O21,1123.337,CCC(C)C=CC=CC(=O)OC1C(OC(C)=O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C
TPCN06178,C52H82O24,1091.204,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O
TPCN06179,C48H76O17,925.119,CC(=O)OC1C(O)COC(OC2C(O)C(C)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)CO)OCC(O)C3O)C2O)C1O
TPCN06180,C26H32O9,488.533,CC1(C)OCC2(C(O)CC(=O)O)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321
TPCN06181,C42H68O16,828.99,CC1(COC2OC(CO)C(O)C(O)C2O)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
TPCN06182,C47H76O17,913.108,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3=C(CCC4C3(C)CCC3C(C)(C)C(OC5OC(C)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC43C)C2C1C
TPCN06183,C59H96O26,1221.391,CC1OC(OC2COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O
TPCN06184,C47H76O16,897.109,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(O)C1O
TPCN06185,C30H46O3,454.695,C=C1C(C(C)CCC=C(C)C(=O)O)CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CC12
TPCN06186,C47H76NaO20S,1016.162,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(OS(=O)(=O)O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1.[Na]
TPCN06187,C31H48O3,468.722,C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C(=O)O)C(C)C
TPCN06188,C30H48O7,520.707,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1
TPCN06189,C52H84O22,1061.222,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(O)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06190,C65H106O30,1367.533,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
TPCN06191,C53H86O21,1059.25,CC1=CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C
TPCN06192,C36H58O9,634.851,CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC2O)C1
TPCN06193,C46H74O15,867.083,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(OC7OCC(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C12
TPCN06194,C50H82O19,987.187,CC(=O)OCC1OC(OCC(C)=CCC(O)C(C)C2CCC3(C)C4CCC5C(C)(CO)C(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC56CC46CCC23C)C(O)C(O)C1O
TPCN06195,C48H78O18,943.134,CC1OC(OC2CCC3(C)C4=CC=C5C6CC(C)(C)CCC6(CO)C(O)CC5(C)C4(C)CCC3C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O
TPCN06196,C30H50O2,442.728,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C12
TPCN06197,C52H82O21,1043.207,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06198,C30H44O3,452.679,C=C1C(C(C)CCC=C(C)C(=O)O)CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CC12
TPCN06199,C52H82NaO24S,1146.261,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(OS(=O)(=O)O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[Na]
TPCN06200,C32H54O4,502.78,CC(=O)OC1CC2C(C)(CCC3C4(C)CCC(O)C(C)(C)C4C(O)CC23C)C1C(C)CCC=C(C)C
TPCN06201,C42H72O12,769.026,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(C)(C)C3CC(O)C12C
TPCN06202,C47H76O17,913.108,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06203,C54H88O23,1105.275,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)C(OC8OC(CO)C(O)C(O)C8O)CC7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06204,C38H54O7,622.843,C=C(C)C1CCC2(C(=O)O)CCC3(COC(=O)c4ccc(O)c(OC)c4)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
TPCN06205,C53H86O21,1059.25,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06206,C47H74O18,927.091,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06207,C43H70O13,795.02,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)C)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O
TPCN06208,C42H72O12,769.026,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(C)(C)C3CC(O)C12C
TPCN06209,C35H54O8,602.809,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
TPCN06210,C42H68O14,796.992,CC1=CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(O)C(O)C6O)C5CCC43C)C2C1C
TPCN06211,C38H58O10,674.872,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)C(=O)CC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(O)C1O
TPCN06212,C30H50,410.73,C=C(C)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCCC(C)(C)C3CCC21C
TPCN06213,C53H86O22,1075.249,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06214,C48H78O18,943.134,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O
TPCN06215,C37H56O10,660.845,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)C(=O)CC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O
TPCN06216,C42H68O13,780.993,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CO)C(O)CC45C)C3(C)C)OC(C(=O)O)C(O)C2O)C(O)C(O)C1O
TPCN06217,C32H50O5,514.747,CC(=O)OC1CCC2(C)C3CC4C(C)(CCC(C(C)CCC=C(C)C(=O)O)C4(C)O)C3=CCC2C1(C)C
TPCN06218,C40H62O12,734.924,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06219,C30H44O4,468.678,C=C1C(C(C)CCC=C(C)C(=O)O)CCC2(C)C1CC1C3(C)CCC(=O)C(C)(C)C3CC3OC312
TPCN06220,C39H54O6,618.855,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(O)C(OC(=O)C=Cc6ccc(O)cc6)C(C)(C)C5CCC43C)C12
TPCN06221,C30H48O4,472.71,CC(C)C(=O)CCC(C)C1C(O)CC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CC(O)C12C
TPCN06222,C47H76O17,913.108,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
TPCN06223,C32H52O6,532.762,CC(=O)OC1CCC2(C)C(CCC3C4(C)CCC(C)(C(C)CCC=C(C)C(=O)O)C4(O)CCC32O)C1(C)C
TPCN06224,C37H52O7,608.816,C=C(C)C1CCC2(C(=O)O)CCC3(COC(=O)c4ccc(O)c(O)c4)C(CCC4C5(C)C(CO)CC(C)(C)C5CCC43C)C12
TPCN06225,C48H78O17,927.135,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(OC8OC(C)C(O)C(O)C8O)C7O)C6O)C(C)(C)C5CCC43C)C2C1C
TPCN06226,C48H78O18,943.134,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06227,C32H54O6,534.778,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC34CC3(CCC4C(C)CC(O)C(O)C(C)(C)O)C12C
TPCN06228,C38H60O14,740.884,CC(=O)OC(C)(C)CCC(=O)C(C)(O)C1C(O)CC2(C)C3C(O)C=C4C(CC(OC5OC(CO)C(O)C(O)C5O)C(O)C4(C)C)C3(C)C(=O)CC12C
TPCN06229,C52H84O22,1061.222,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(O)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
TPCN06230,C36H56O11,664.833,CC(=CC1CC(C)(O)C2C(CC3(C)C4CC=C5C(CC(O)C(OC6OC(CO)C(O)C(O)C6O)C5(C)C)C4(C)C(=O)CC23C)O1)CO
TPCN06231,C50H78O18,967.156,CC(=O)OC1C(O)COC(OC2C(O)C(C)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)CO)OCC(O)C3O)C2O)C1OC(C)=O
